,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
561,1084,Skeleton Heavy,Afterlife: Destroy the strongest enemy creature with 1 health.,death,common,anubian,3,2,4,creature,core,0.02,0.381,0.381,-5,80,0.24650466442108002,0.03976371,0.039628868399999996,0.003402610406104977
562,1085,Phase Touched Golem,"Ward.<br>At the end of your turn, give ward to each other friendly Atlantean.",magic,epic,atlantean,3,3,3,creature,core,0.038,0.434,0.433,-6,68,-0.13221842050552002,0.42120078,0.4349260044,0.03258594250466491
563,1086,Helian Elite,Frontline. Protected.,neutral,rare,aether,8,10,12,creature,core,0.152,0.486,0.484,2,389,-0.057381153106689,0.27540051,0.2767410468,0.004867590114484588
564,1087,Burnished Bull,,neutral,common,wild,7,10,10,creature,core,0.011000000000000001,0.41200000000000003,0.41,-48,40,0.088937759399414,0.07216377,0.072052488,0.0015444574238713895
565,1088,Cyclops Defender,Frontline.,neutral,common,wild,7,6,10,creature,core,0.048,0.441,0.436,6,103,0.14431583881378,0.09572744999999999,0.09958447079999999,0.040291690627923336
566,1089,Stormstress,Frontline.<br>Roar: Deal 1 damage to each enemy creature.,magic,rare,mystic,5,3,6,creature,core,0.583,0.512,0.514,13,338,0.082812666893005,0.31221876,0.3141224064,0.0060971557250436015
567,1090,Minotaur Phalanx,Frontline.,war,common,olympian,6,6,7,creature,core,0.08199999999999999,0.44,0.43799999999999994,3,76,0.32898509502411,0.08689107,0.08699181119999999,0.0011593964719273247
568,1091,Blackguard,Frontline.<br>Roar: Give +2/+2 to each other friendly creature with backline.,deception,epic,guild,5,3,4,creature,core,0.006,0.322,0.322,5,36,0.040025353431702,0.25625502,0.26560265759999996,0.03647787114570461
569,1116,Exorcise,Each of your opponent's creatures go to sleep.,deception,rare,,5,0,0,spell,core,0.028999999999999998,0.4,0.39899999999999997,-17,9,-0.010082900524139,0.11487293999999999,0.11528398079999999,0.0035782212938921753
570,1165,Infernal Footsoldier,Roar: Give burn +1 to an enemy creature.,death,rare,nether,2,3,2,creature,core,0.047,0.425,0.424,16,54,0.24232637882233,0.15758211,0.15765613199999998,0.0004697360633131461
571,381,Arcane Sphere,Creatures damaged by this creature get burn +4.,neutral,common,atlantean,1,1,2,creature,etherbots,0.0,0.424,0.424,-68,2,-0.00045311450958252,17.20885005,17.7950475432,0.034063722532116564
572,382,Pyrocannon,"At the start of your turn, give burn +3 to the creature with the highest health and this relic loses 1 durability.",death,common,,1,0,3,weapon,etherbots,0.001,0.452,0.452,32,1,-0.00018137693405150999,11.170657049999999,11.551831664399998,0.03412284637276543
573,384,Magic Missile Launcher,Blitz.<br>Afterlife: Deal 2 damage to two random creatures. Heal your god for 4.,war,common,,4,3,2,weapon,etherbots,0.038,0.552,0.5529999999999999,-56,4,-0.0065482258796692,147.64265523,152.67376855799998,0.03407628588203341
574,385,Firewall,Cannot attack. Frontline.<br>Creatures damaged by this creature get burn +2.,neutral,common,atlantean,4,1,5,creature,etherbots,0.0,0.45,0.45,-73,3,0.0,12.59036877,13.019917633199999,0.03411725828265784
575,391,Howler Golem,Protected.<br>Roar: Deal 2 damage to each enemy creature.,neutral,epic,atlantean,7,5,5,creature,etherbots,0.0,0.49,0.49,-49,2,-0.13754153251648002,128.422056,132.79875077519998,0.03408055369554261
576,395,Golden Golem,Golden Golem cannot attack unless you cast a spell this turn.,neutral,legendary,atlantean,5,7,7,creature,etherbots,0.0,0.488,0.488,-2,1,-0.010910153388977,425.3980605,439.8958743372,0.03408058283143019
577,403,Blessed Ibis,"At the end of each turn, pull a random creature from each god's void onto the board.",neutral,rare,,7,4,5,creature,promo,0.0,0.433,0.433,-34,7,0.029953122138977002,3.03529653,3.1390426584,0.03417989885818506
578,415,Dogs Unchained,Summon three 1/1 Unchained Dogs with confused.,nature,epic,,3,0,0,spell,promo,0.002,0.396,0.396,35,62,0.056734681129456004,0.12223658999999999,0.12665373119999998,0.0361359982309715
579,1,Nethergram,Summon three random creatures that cost 3 mana or less from your void. Give them +1/+1.,death,rare,,7,0,0,spell,genesis,0.002,0.444,0.444,-112,7,0.0024449825286865,0.8306197200000001,0.8582178455999999,0.033225945562669584
580,2,Siren of the Grave,Roar: Obliterate a card in your hand.<br>Afterlife: All enemy creatures go to sleep.,death,rare,,1,2,2,creature,genesis,0.07,0.51,0.51,38,58,0.22534132003784,9.6021996,9.930022703999999,0.03414041757682254
581,3,Amazon Hearteater,"Roar: Destroy a creature with 3 health or less. If you control another Amazon, heal your god for the destroyed creature's health.",death,rare,amazon,5,4,4,creature,genesis,0.008,0.524,0.524,24,34,0.13606703281403,1.76580327,1.8259686936,0.034072551921370035
582,4,Influential Incubus,"Roar: For every three Nethers in your deck, this creature gets +1 health and deals 1 damage to both gods.",neutral,epic,nether,3,2,1,creature,genesis,0.0,0.44,0.44,55,4,0.036319851875304995,19.569636239999998,20.236866699599997,0.034095189681461295
583,5,Half Life,Summon a creature with mana cost 3 mana or less from your void. Give it blitz and soulless.,death,rare,,3,0,0,spell,genesis,0.053,0.513,0.513,27,22,-0.084241390228271,6.46675743,6.6864047831999995,0.03396560881981299
584,6,Ancient Curse,Add Mana Bind to your opponent's hand.,deception,common,,3,0,0,spell,genesis,0.003,0.409,0.409,-30,38,0.048795819282531995,0.28276416,0.2927710728,0.03538960807479983
585,7,Broken Harvester,"At the start of your turn, this creature attacks a random valid target.",neutral,rare,atlantean,1,1,5,creature,genesis,0.002,0.46299999999999997,0.46299999999999997,-16,45,-0.12303346395492999,2.23265868,2.3090508792,0.03421579835929057
586,10,Catacomb Curator,Roar: Obliterate a card in your hand.<br>Afterlife: Draw a card.,death,rare,anubian,1,1,2,creature,genesis,0.011000000000000001,0.521,0.521,-34,29,0.0082759857177734,1.20027495,1.2416825087999999,0.03449839455534734
587,11,Gloam Druid,Roar: Your confused creatures get +2 strength.,nature,epic,mystic,2,2,2,creature,genesis,0.009000000000000001,0.52,0.52,57,14,0.0091495513916016,26.472321750000003,27.374789390399997,0.03409098940858839
588,800,Nether's Advocate,Afterlife: Summon a 3/2 Experimental Outcome.,death,common,anubian,2,1,1,creature,trial,0.019,0.469,0.469,-43,34,0.0580735206604,0.22532769,0.23238579959999997,0.031323756081642576
589,801,"Diones, Spectral Sceptic","Roar: If your god <br>has 15 health or less, <br>draw two cards.",death,legendary,,3,2,3,creature,trial,0.001,0.466,0.466,33,4,0.0098773241043091,6.391648200000001,6.610055587199999,0.03417074600570136
590,802,Forbidden Experiment,Destroy one of your creatures to summon a 3/2 Experimental Outcome.,death,common,,1,0,0,spell,trial,0.003,0.382,0.382,-29,62,0.051114559173584005,0.20765493000000002,0.20865475079999998,0.004814818506837124
591,803,Return to the Cave,Add two mana locks.<br>Heal your god for 10.,death,epic,,1,0,0,spell,trial,0.048,0.508,0.508,115,35,-0.077165424823761,8.0263785,8.299917791999999,0.03408003896153151
592,804,Necronomics,Deal 5 damage to your god and refresh 5 mana.,death,rare,,1,0,0,spell,trial,0.044000000000000004,0.493,0.493,134,48,-0.0069677829742432,6.166320509999999,6.3759841559999995,0.03400141878126282
593,805,Soul Charlatan,"Ability: Give one of your creatures without an afterlife, “Afterlife: Summon a 3/2 Experimental Outcome.”",death,common,anubian,3,3,4,creature,trial,0.023,0.484,0.484,-50,38,0.089159369468689,0.25625502,0.26560265759999996,0.03647787114570461
594,806,Skull Scepter,"After one of your creatures die, deal 1 damage to your opponent's god.",death,rare,,2,0,1,weapon,trial,0.259,0.5429999999999999,0.545,35,114,-0.12009203433990001,10.39158288,10.745075159999999,0.03401717371473241
595,807,Ataraxia,Both players unlock one mana lock for each 4 points of health their god is missing.,death,epic,,4,0,0,spell,trial,0.006999999999999999,0.423,0.423,39,16,-0.00036549568176270003,1.8114579,1.8724722947999999,0.03368248017246215
596,808,Undead Chimera,After this creature attacks & Roar: deal 2 damage to each god.,death,common,nether,4,3,5,creature,trial,0.051,0.525,0.526,89,186,-0.20341861248016,0.58467381,0.6042493512,0.03348113232573227
597,809,Deathwatch Curate,"At the end of your turn, if your god has 15 health or less, heal it for 3.",death,rare,anubian,5,5,6,creature,trial,0.028999999999999998,0.496,0.496,85,32,-0.049279153347015,2.00585826,2.0749794479999997,0.03445965718435138
598,810,Cruel Overseer,"At the end of your turn, if your god has 15 health or less, summon two 1/1 Implings.",death,rare,nether,3,3,4,creature,trial,0.009000000000000001,0.512,0.512,-58,20,-0.10786211490631001,1.49629368,1.5471123444,0.03396302816703733
599,811,Hippacria's Monster,"Ward.<br>When this creature is summoned, it gains the combined strength and health of each creature in your void.",death,legendary,,9,0,1,creature,trial,0.02,0.484,0.483,-13,9,0.048244237899779996,17.60059623,18.2000618496,0.03405939274819669
600,812,Form of Wisdom,"Draw a card.<br>If it's a spell that costs 3 or less, reduce its cost to 0.",magic,common,,2,0,0,spell,trial,0.024,0.444,0.444,-337,27,0.027720570564270002,0.55521921,0.5743707048,0.03449357380844226
601,813,Academy Familiar,"After you cast a spell with cost 3 or less, give +1 strength to this creature until the start of your next turn.",magic,common,aether,1,1,3,creature,trial,0.002,0.42100000000000004,0.42100000000000004,25,36,0.037387728691101,0.21207312,0.219132108,0.03328563280438364
602,814,Rod of Rodents,"After you cast a spell<br>that costs 3 or less,<br>summon a 1/1 Rat.",magic,common,,3,1,2,weapon,trial,0.002,0.39899999999999997,0.39799999999999996,-10,31,0.017841577529907,0.21649131,0.224089848,0.03509858201698727
603,815,Aether Herald,"Roar: If you are holding an Aether, deal 3 damage to your opponent's god.",magic,common,aether,2,2,2,creature,trial,0.002,0.433,0.433,48,49,0.21750891208649,0.24005499000000002,0.24901075439999998,0.03730713700223417
604,816,Recovered Knowledge,"Soulless.<br>Pull two random spells, that each cost 3 or less, from your void into your hand.",magic,epic,,3,0,0,spell,trial,0.035,0.489,0.489,-189,29,-0.047091245651245,7.73625069,7.999478748,0.034025275103901687
605,817,Form of Unity,"Deal 1 damage to a character for each of your creatures on the board. If you control five or more creatures, deal 9 damage instead.",magic,epic,,3,0,0,spell,trial,0.016,0.502,0.502,33,14,-0.02432256937027,11.0602023,11.437307870399998,0.03409572087121749
606,818,"Majes, Spectral Philosopher","Ward.<br>Roar: Add a Form of Wisdom, a Form of Power, and a Form of Unity to your hand.",magic,legendary,,5,2,2,creature,trial,0.004,0.479,0.479,85,2,-0.030486464500427003,8.62577961,8.919106466399999,0.03400583711412474
607,819,"Archimea, Arithmancer","Ward.<br>After you cast a spell<br>that costs 3 or less,<br>refresh 1 mana.",magic,legendary,,5,3,5,creature,trial,0.003,0.428,0.428,-66,4,-0.05877560377121,16.03655697,16.5832436808,0.03409003016187954
608,822,Mana Auditor,"Roar: If you are holding<br>an Aether, remove<br>two mana locks.",magic,rare,aether,6,4,4,creature,trial,0.005,0.47700000000000004,0.47700000000000004,-36,9,-0.049257397651672,0.8379833699999999,0.8665137972,0.034046531496203916
609,823,Arcane Burst,"Deal 1 damage to a character for each spell that costs 3 or less in your void, up to a maximum of 10 damage.",magic,rare,,7,0,0,spell,trial,0.004,0.46299999999999997,0.46299999999999997,-109,5,-0.10820943117142001,1.04416557,1.0790025336,0.033363447906063284
610,824,"Lysander, Champion of Light","Frontline. Ward. <br>At the start of your turn, <br>completely heal this creature.<br>After a friendly creature<br>is healed, they gain<br>+1 strength.",light,legendary,olympian,6,3,7,creature,trial,0.05,0.515,0.515,28,16,-0.0014878511428833,28.23959775,29.202443715599998,0.03409559775333542
611,825,"Pallas, Champion of Magic","Ward.<br>Ability: Delve a spell, or obliterate a random card in the enemy god's void and deal damage to them equal to its cost.",magic,legendary,mystic,3,1,4,creature,trial,0.031,0.496,0.496,88,9,0.020918011665344,26.946540810000002,27.864514947599996,0.034066492767017044
612,826,"Selena, Champion of Nature","Backline. Ward.<br>Roar: Your creatures lose confusion.<br>Ability: Deal 2 damage to an enemy, then confuse a random enemy creature.",nature,legendary,amazon,4,3,4,creature,trial,0.013000000000000001,0.517,0.518,16,5,-0.067657649517059,27.24697773,28.174902523199997,0.03405606311258197
613,827,"Valka, Champion of War","Frontline. Twin strike. Overkill.<br>Roar: Deal this creature's strength as damage to each enemy creature.<br>Afterlife: Give +3/+3 to each Viking in your hand, deck, and board.",war,legendary,viking,9,9,9,creature,trial,0.006,0.469,0.469,-82,7,-0.026094377040863002,10.37685558,10.730135836799999,0.03404502010039519
614,54,Scarab Swarm,"After a creature dies, heal your god for 1.",neutral,epic,wild,1,1,2,creature,genesis,0.001,0.43799999999999994,0.43799999999999994,16,4,-0.037309527397156005,7.06468581,7.3055934576,0.034100263490698585
615,59,Expectant Chicken,Confused.<br>Roar: Summon a Chicken Egg.,neutral,epic,wild,1,1,1,creature,genesis,0.001,0.502,0.502,39,6,0.06837403774261501,32.105514,33.199704219599994,0.034081068429553704
616,828,"Neferu, Champion of Death","When this creature is summoned, deal 3 damage to each other character.<br>Afterlife: If your god has 15 health or less, pull this creature into your hand and permanently reduce its cost by 1.",death,legendary,anubian,6,3,5,creature,trial,0.12300000000000001,0.531,0.532,12,14,-0.063928663730621,89.88071190000001,92.9442060504,0.034083999621725175
617,829,"Orfeo, Champion of Deception","Backline. Deadly.<br>Hidden for 1 turn. <br>After you play a card, play this creature to the board if it's in your hand.",deception,legendary,guild,1,1,1,creature,trial,0.059000000000000004,0.5429999999999999,0.544,36,28,0.023083329200745004,32.58856944,33.6993452568,0.03408482900254613
618,830,Lysander's Spear,"After you play a Light card, give +1 durability to this relic.<br>Ability: Give +2/+2 to a creature and -2 durability to this relic.",light,legendary,,3,0,3,weapon,trial,0.09,0.552,0.5529999999999999,-9,19,-0.020213901996613003,30.5002383,31.5397206612,0.0340811226120814
619,831,Pallas' Wand,"After you play a Magic card, give +1 durability to this relic.<br>Ability: Draw a card, and give -3 durability to this relic.",magic,legendary,,2,0,2,weapon,trial,0.05,0.53,0.53,-31,10,-0.041705906391144,48.2613621,49.905767646,0.03407292033309606
620,832,Selena's Bow,"After you play a Nature card, give +1 durability to this relic.<br>Ability: Deal 2 damage to a random enemy creature and give -2 durability to this relic.",nature,legendary,,3,0,4,weapon,trial,0.013999999999999999,0.488,0.488,-22,11,0.0032674074172973997,15.83332023,16.373531278799998,0.03411862079164163
621,833,Valka's Axe,"After you play a War card, give +1 durability to this relic.<br>Ability: Give +1/+1, or +2/+2 if you control a Viking, to each of your creatures on the board and in your hand, and give -2 durability to this relic.",war,legendary,,5,0,1,weapon,trial,0.015,0.46,0.46,-24,7,-0.010065913200378,18.44152506,19.0699138584,0.03407466553636533
622,834,Neferu's Khopesh,"After you play a Death card, give +1 durability to this relic.<br>Ability: Pull the creature with the lowest strength from your void to the board, and give -2 durability to this relic.",death,legendary,,4,0,3,weapon,trial,0.035,0.479,0.479,69,20,0.0064171552658081,15.99532053,16.540078291199997,0.0340573207131596
623,835,Orfeo's Mask,"After you play a Deception card, give +1 durability to this relic.<br>Ability: Pull an enemy creature into your opponent's hand, and give -2 durability to this relic.",deception,legendary,,5,0,2,weapon,trial,0.017,0.475,0.475,4,13,0.066959381103516,10.270819020000001,10.620569782799999,0.03405286006100783
624,836,Frenzied Ritual,Deal 12 damage to a random enemy creature and to a random friendly creature. Add a random Nature card to your hand.,nature,common,,4,0,0,spell,trial,0.017,0.496,0.496,124,55,-0.027016460895538,0.54638283,0.5643891216,0.03295544920399494
625,837,Enchanted Vines,Deal 4 damage to four random creatures.<br>Add a random Nature card to your hand.,nature,common,,6,0,0,spell,trial,0.027999999999999997,0.486,0.485,63,62,-0.14426094293594,0.64211028,0.6640066439999999,0.034100628321975836
626,838,Jaguar Staff,"Blitz.<br>After your god attacks, summon a Black Jaguar.",nature,common,,5,2,2,weapon,trial,0.057999999999999996,0.527,0.527,-40,91,0.017078042030334,1.80262152,1.8641763431999998,0.034147391738671706
627,839,Dryad Seer,Afterlife: Add a random Nature card to your hand.,nature,common,amazon,2,1,2,creature,trial,0.001,0.384,0.384,-56,34,0.078221559524536,0.21501858,0.216157464,0.0052966771522721745
628,840,Dionysian Bull,Confused. Regen 4. Frontline.,nature,common,wild,6,3,7,creature,trial,0.022000000000000002,0.467,0.466,58,54,-0.30304509401321,0.39910982999999994,0.41334330959999993,0.035663064475259826
629,841,Ornery Goat,"Confused.<br>At the start of your turn, deal 2 damage to a random enemy creature.",nature,common,wild,3,3,3,creature,trial,0.027000000000000003,0.493,0.49200000000000005,-12,65,-0.15791285037994,0.58761927,0.6075545111999999,0.03392543814977323
630,842,Figure in the Streets,Frontline. Regen 2.<br>Afterlife: Add two random Nature cards to your hand.,nature,rare,,8,6,10,creature,trial,0.001,0.41200000000000003,0.41200000000000003,56,13,0.043374061584473,0.28865508,0.298786464,0.035098582016987075
631,843,Steadfast Scout,"Roar: If you control at least two other creatures, give +2/+2 to this creature.",nature,rare,amazon,3,1,3,creature,trial,0.011000000000000001,0.483,0.483,84,30,-0.0062819719314575,1.8320761200000002,1.8940549895999998,0.03382985506082555
632,844,Caller of the Hunt,"Regen 3.<br>Roar: Give each of your creatures ""After this creature attacks a creature, deal 2 damage to a random enemy creature.""",nature,epic,amazon,6,5,5,creature,trial,0.009000000000000001,0.475,0.475,-52,7,-0.078835606575012,4.655299530000001,4.81396554,0.03408287887331693
633,845,Seasonal Rebirth,Deal 15 damage to <br>each enemy creature.<br>Your opponent summons a 1/1 Walking Plant for each creature damaged by this effect.,nature,epic,,7,0,0,spell,trial,0.008,0.466,0.465,8,32,0.09558534622192401,2.65827765,2.7489346236,0.03410365113666731
634,846,"Dionysus, the Bountiful",Roar: Add seven random Nature cards to your hand. Set their costs to 1. Deal 4 damage to each enemy character.,nature,legendary,,9,8,8,creature,trial,0.004,0.46399999999999997,0.46399999999999997,-21,6,-0.00020521879196167,12.49611405,12.921324710399999,0.03402743114368418
635,847,"Chiron, the Teacher",Regen 1.<br>Roar: Randomly give +1/+1 to another of your creatures. Give -1 durability to your opponent's relic.,nature,legendary,,1,1,1,creature,trial,0.057999999999999996,0.541,0.542,-10,19,0.048972606658936,51.850405110000004,53.6174953776,0.03408054891473145
636,848,Stolen Plans,"Target an opponent.<br>Delve a card belonging to<br>that god's domain.<br>(The domains are Death, Deception, Light, Magic, Nature, and War.)",deception,common,,1,0,0,spell,trial,0.013000000000000001,0.43799999999999994,0.43799999999999994,-8,27,-0.020220756530762,0.23858226000000002,0.24732512279999996,0.0366450665694924
637,849,Fevered Dreams,Target creature goes to sleep.<br>Draw a card for each sleeping enemy creature.,deception,common,,3,0,0,spell,trial,0.002,0.43,0.43,19,23,0.26799237728119,0.27098232,0.2808724968,0.03649749843458416
638,850,Obsidian Dagger,Ability: Target creature goes to sleep. Give -1 durability to this relic.,deception,common,,3,0,3,weapon,trial,0.002,0.401,0.401,13,41,0.21264243125916,0.27392778,0.2831200056,0.033557113484437365
639,851,Larcenous Pan,"Hidden. Flank. <br>When this creature attacks a god, steal 3 of their favor (and gain favor for attacking).",deception,common,nether,2,1,3,creature,trial,0.001,0.447,0.447,44,50,0.066428542137146,0.21943676999999998,0.2274280596,0.036417276831043566
640,852,Hooded Figure,Backline. Flank. Hidden.,deception,common,anubian,5,6,3,creature,trial,0.006,0.449,0.449,21,31,0.014201164245605,0.23563680000000004,0.24401996279999996,0.03557662809883654
641,853,Satyr Hypnotist,"At the end of your turn, a random enemy creature goes to sleep.",deception,common,mystic,2,2,2,creature,trial,0.045,0.475,0.475,46,66,0.021379590034485002,0.78938328,0.816705036,0.03461152103449667
642,854,Dream Stalker,Roar: Destroy all sleeping creatures.,deception,rare,nether,5,2,3,creature,trial,0.006,0.455,0.455,64,24,0.015797138214111,1.02060189,1.025591148,0.00488854473902644
643,855,Elixir of the Panther,"Pick one —<br>• Add a copy of each enemy creature to your hand, or<br>• Each enemy creature goes<br>to sleep.",deception,rare,,5,0,0,spell,trial,0.02,0.457,0.456,9,57,-0.11639738082886,1.89540351,1.9604556539999998,0.03432100007032266
644,856,Pan Marauder,"When this creature attacks & Roar: Reduce by 2 the cost of each non-Deception, non-Neutral card in your hand.",deception,epic,nether,6,6,6,creature,trial,0.003,0.419,0.419,-27,7,0.044799208641051996,1.5758211,1.630104912,0.03444795351452014
645,858,"Eris, Queen of Chaos","Deadly. Twin strike. Flank. Hidden.<br>When this creature attacks, obliterate the top ten cards of your opponent's deck.",deception,legendary,,9,8,7,creature,trial,0.004,0.508,0.508,-20,5,0.012296438217163,10.38716469,10.741769999999999,0.034138797312166076
646,859,Hierophant Silenus,"Roar: Your other creatures gain ""Whenever this creature damages an opponent's god, copy a random card in your opponent's deck and add it to your hand.""",deception,legendary,,5,4,3,creature,trial,0.006999999999999999,0.479,0.479,-11,2,0.0018235445022583,10.69791072,11.062139158799997,0.034046688959467955
647,861,Might Makes Right,Give +2/+2 to each creature in your hand.,war,common,,4,0,0,spell,trial,0.005,0.401,0.401,-38,16,-0.057936906814575,0.28865508,0.298786464,0.035098582016987075
648,862,Commander's Gladius,Godblitz.<br>Roar: Give +1/+1 to a random creature in your hand.,war,common,,2,1,2,weapon,trial,0.006999999999999999,0.455,0.455,-106,33,0.066532492637634,0.22090949999999998,0.2290806396,0.036988629280316224
649,863,Nokkvi Pillager,Twin strike. Leech.,war,common,viking,3,3,3,creature,trial,0.032,0.466,0.466,42,35,0.018905639648438,0.61412841,0.6357805776,0.03525674312966566
650,97,Glass Cannon,Blitz.<br>Roar: Summon a 3/3 Iron Anim for your opponent.,neutral,legendary,atlantean,3,7,2,creature,genesis,0.0,0.435,0.435,-29,1,2.6583671569824002e-05,19.2633084,19.9198027008,0.034080038961531584
651,117,Runestorm,Add one of each rune to your hand.,magic,common,,5,0,0,spell,genesis,0.006999999999999999,0.45299999999999996,0.45299999999999996,-12,15,0.067451953887939,0.30632783999999996,0.31706399879999997,0.03504793687704
652,864,Mountain Raider,Roar: Summon a copy of this creature. (A copy includes buffs and debuffs.),war,common,,4,2,2,creature,trial,0.001,0.349,0.349,21,16,0.093809962272644,0.27540051,0.28553277239999997,0.03679100812122672
653,865,Valknir Weaponsmith,"Twin strike.<br>Roar: If you have a relic equipped, give +1 strength<br>to this creature and<br>to your relic.",war,common,viking,5,4,5,creature,trial,0.002,0.42,0.419,29,16,0.1201548576355,0.23121861,0.23902917119999997,0.03377998509722026
654,867,Strength In Numbers,"Add four random War creatures to your hand, and give +2/+2 to them.",war,rare,,7,0,0,spell,trial,0.02,0.48700000000000004,0.48700000000000004,-73,11,-0.1546106338501,1.88951259,1.9539775404,0.03411723782163308
655,868,Bladesworn Warrior,"Roar: If you have a relic equipped, give godblitz to this creature.",war,epic,viking,4,3,3,creature,trial,0.003,0.41,0.409,-21,8,0.010146617889403999,1.97493093,2.0417956416,0.033856734220067054
656,869,Lead the Charge,"If you have a relic equipped, set the strength of your creatures equal to the relic's strength. Otherwise, draw a card.",war,epic,,2,0,0,spell,trial,0.003,0.42100000000000004,0.42100000000000004,24,9,-0.06199699640274,2.40791355,2.4899753376,0.034080038961531584
657,870,"Hyrtacus, Brazen Hero","At the end of your turn, give +1 strength to this creature if it is in your hand.<br>Roar: This creature deals its strength as damage to an enemy creature.",war,legendary,olympian,6,3,6,creature,trial,0.037000000000000005,0.515,0.515,-28,8,-0.0016465187072754002,22.32953226,23.090376585599998,0.03407345558074835
658,871,Xanthe of Tartessos,"At the end of your turn, give a random creature in your hand +X strength where X is equal to the number of creatures in your hand.",war,legendary,olympian,3,3,3,creature,trial,0.01,0.483,0.483,29,9,0.0011007785797119,8.78630718,9.0850916016,0.03400568810980276
659,872,Fortify,"Draw a card.<br>Give a creature ""At the end of your turn, if this creature is at full health it gains +1 health. Otherwise, it heals for 1.""",light,common,,2,0,0,spell,trial,0.011000000000000001,0.474,0.474,-55,28,0.28581845760345,0.28423689,0.28559887559999997,0.0047917270696282545
660,873,Veteran Hoplite,Roar: Deal 4 damage<br>to this creature.,light,common,olympian,1,2,5,creature,trial,0.006999999999999999,0.485,0.485,43,26,0.047262787818909004,0.33578244,0.3470418,0.03353171178337973
661,874,Olympian Guard,"Frontline.<br>At the start of your opponent's turn, if this creature has 2 strength or less, give it +1/+1.",light,common,olympian,2,1,2,creature,trial,0.23600000000000002,0.535,0.537,-61,138,-0.11268055438995,2.10453117,2.1762495503999997,0.034078079442272965
662,875,Parthene Democracy,Draw a card.<br>Give +1 health to each creature on your board and in your deck.,light,common,,3,0,0,spell,trial,0.016,0.46399999999999997,0.46399999999999997,-23,26,-0.016376256942749,0.25036410000000003,0.2582321508,0.03142643374189818
663,876,Field Medic,Afterlife: Add two Injured Soldiers to your void.,light,epic,olympian,1,2,2,creature,trial,0.004,0.426,0.426,-89,9,0.005706906318664599,1.6052757,1.6599835584,0.034080038961531674
664,877,Parthene Shieldmate,"Frontline.<br>After this creature is healed, give it +1 health.<br>Roar: Give ward to<br>the Chosen One.",light,epic,olympian,3,3,3,creature,trial,0.01,0.44299999999999995,0.44299999999999995,2,41,0.12274241447449001,2.74369599,2.8372154471999997,0.034085211168020026
665,878,"Bardelys, Parthene Orator",Ward.<br>Roar: This creature gets <br>+1 strength for each enemy creature and +1 health for each other friendly creature.,light,legendary,olympian,3,1,2,creature,trial,0.023,0.5329999999999999,0.5329999999999999,-154,7,-0.0067941546440125,9.26788989,9.583080058799998,0.03400883831605375
666,879,"Isadora, Daring Patrician","Backline. Ward.<br>At the end of your turn, summon a 1/2 Olympian Guard.",light,legendary,olympian,6,1,2,creature,trial,0.006,0.496,0.496,79,4,0.0076086521148682,9.574217729999999,9.9001440576,0.034042084355230276
667,880,Tartessian Sentry,"At the end of your turn, give +1/+1 to this creature if it hasn't attacked since entering the board. Roar: Give +1/+1 and ward to the Chosen One.",light,rare,olympian,4,3,3,creature,trial,0.005,0.424,0.424,41,24,-0.097787737846375,0.60234657,0.6224938344,0.0334479606981076
668,881,Dowsing Blade,"At the end of your turn, move the Chosen One two cards closer to the top of your deck.<br>Afterlife: Give +1/+1<br>to the Chosen One.",light,rare,,1,1,1,weapon,trial,0.002,0.38,0.38,12,11,0.0030726194381714,0.49925547,0.516265992,0.034071778923123325
669,882,Burden of Proof,Draw a card for each of your creatures with strength 2.,light,rare,,3,0,0,spell,trial,0.006,0.512,0.512,-14,9,-0.078516900539398,0.41678259,0.4315877928,0.03552260376327133
670,883,Fated Arrival,Draw the Chosen One<br>from your deck.<br>Give it ward and frontline.,light,rare,,3,0,0,spell,trial,0.003,0.43200000000000005,0.43200000000000005,65,10,-0.041958689689636,0.74814684,0.7735396463999998,0.033940939187820214
671,884,Aetheric Alarm,"After your opponent summons a creature, summon a 0/2 Aetheric Echo with frontline.<br>At the start of your turn, give -1 durability to this relic.",light,epic,,3,0,5,weapon,trial,0.017,0.47700000000000004,0.47700000000000004,-84,14,-0.015430212020874,4.33424439,4.481962218,0.034081564099342196
672,885,"Helia, the Illuminator","Roar: Draw a card. Give +1/+1 and ward to your other creatures, and remove sleep from them.",neutral,legendary,mystic,7,6,6,creature,trial,0.001,0.502,0.502,10,4,0.0016238689422607,14.294317379999999,14.782162841999998,0.03412862951277211
673,886,Ironclad Minotaur,Protected.<br>Roar: Give ward to your god. Remove sleep from each friendly creature.,neutral,common,,6,5,6,creature,trial,0.002,0.474,0.474,121,43,0.019163250923157002,0.56700105,0.5859718164,0.0334580798395346
674,887,Frumentarii Researcher,"After you summon a Mystic, deal 2 damage to a random enemy character.",neutral,rare,mystic,3,2,4,creature,trial,0.001,0.479,0.479,12,25,-0.080057203769684,1.43002083,1.4790590999999997,0.03429199699140035
675,888,Militant Gladiator,"Roar: If you have no spells in your void, give this creature +4/+1.",neutral,rare,,5,4,4,creature,trial,0.0,0.49200000000000005,0.49200000000000005,-65,11,-0.090192079544067,0.56552832,0.5843192363999999,0.03322718904687208
