,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
680,890,Frumentarii Instigator,Roar: Draw a card for <br>each other Guild creature <br>on the board.,neutral,common,guild,4,3,4,creature,trial,0.023,0.5579999999999999,0.561,-52,256,0.19342863559723,3.4854161,3.4971854324000002,0.003376736682888482
681,891,Desert Mercenary,Roar: Reduce to 1 the cost of each Guild creature in your hand with cost 2 or 3.,neutral,rare,guild,3,3,3,creature,trial,0.002,0.521,0.521,-190,34,0.091294407844543,3.44394656,3.4548046926000002,0.003152816807935639
682,892,Diligent Architect,"Roar: Delve a Structure,<br>add it to your hand, and<br>give it +2 health.",neutral,common,guild,3,2,2,creature,trial,0.011000000000000001,0.515,0.515,3,92,0.19944286346436002,1.2697578200000001,1.2738157906,0.0031958618691554147
683,893,Parthene Guardian,Frontline. <br>Roar: Summon a Parthene Guardian. <br>Afterlife: Give ward to each friendly Olympian.,neutral,rare,olympian,2,1,1,creature,trial,0.001,0.45799999999999996,0.45799999999999996,-38,31,0.007171869277954101,1.17102082,1.1741999321,0.00271482115920022
684,894,Satyr Outcast,"Roar: Give ward to your god, and gain 1 favor.",neutral,common,mystic,1,1,3,creature,trial,0.001,0.44299999999999995,0.442,-12,65,0.20019149780273002,0.31200891999999997,0.31370195440000004,0.005426237172963103
685,895,Militant Extortionist,Roar: Steal 3 favor from your opponent.,neutral,common,guild,1,3,1,creature,trial,0.0,0.413,0.413,28,46,0.26963794231415,0.3357058,0.3382011196,0.0074330547759377105
686,896,Foreign Diplomat,Roar & Afterlife: You gain 3 favor. Your opponent gains 1 favor.,neutral,common,guild,2,2,3,creature,trial,0.0,0.426,0.426,-62,90,0.14951527118683,0.28831204,0.2897659884,0.005042968028667883
687,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.40299999999999997,0.40299999999999997,-32,52,0.13549315929413,0.28436256,0.2857531941,0.004890355818993928
688,900,Student of Truth,"After you draw a card,<br>gain 4 favor.",neutral,rare,mystic,2,3,2,creature,trial,0.0,0.401,0.401,32,31,0.18078243732451998,0.6516642,0.6528182727,0.0017709622532586697
689,901,Student of Society,"After you summon a creature, gain 3 favor.",neutral,rare,guild,1,1,2,creature,trial,0.0,0.40399999999999997,0.40399999999999997,-79,15,0.025861024856567,0.8688856,0.8711283626,0.0025811943482548258
690,902,Student of Blades,"After a friendly creature attacks, gain 3 favor.",neutral,rare,olympian,3,3,3,creature,trial,0.001,0.474,0.474,-38,22,0.010348558425903001,0.98737,0.989822594,0.002483966496855257
691,903,Pious Giant,"Roar: If you have 20 favor or more, lose 20 favor and<br>give +3/+3 and ward to this creature.",neutral,epic,,6,6,6,creature,trial,0.001,0.504,0.504,30,32,0.29658818244934,3.68881432,3.7212683141,0.00879794733067506
692,904,Ghostly Chariot,"After a creature is summoned, gain 2 favor.<br>Afterlife: If you have 40 favor or more, summon a Ghostly Chariot.",neutral,epic,,3,2,3,creature,trial,0.001,0.441,0.441,-36,36,0.26256597042084,5.81955878,5.8371373086,0.003020594733128487
693,937,Healing Light,"Gain 8 favor.<br>Fully heal each friendly creature, and give them +1 health.",light,common,,4,0,0,spell,trial,0.002,0.45799999999999996,0.45799999999999996,-23,41,0.042818784713745,0.27251411999999997,0.2730108122,0.0018226292274324625
694,137,Wrath Zealot,Deadly. Frontline.<br>Roar: Summon a Wrath Zealot.,neutral,epic,nether,7,1,4,creature,genesis,0.0,0.40700000000000003,0.40700000000000003,24,17,0.029989957809448,5.9834622,6.037073024600001,0.00895983342219504
695,138,Hallowed Keeper,Roar: This creature gets +1 strength for every two creatures in your void.,neutral,common,aether,6,3,7,creature,genesis,0.001,0.521,0.521,17,53,0.45345449447631997,0.54897772,0.5510904172000001,0.0038484206608604605
696,905,"Hydna, Reef Raider","At the start of your turn, gain 3 favor. <br>At the end of your turn, if you have more favor than your opponent, deal 2 damage to the enemy creature with the least health.",neutral,legendary,,5,4,4,creature,trial,0.001,0.46299999999999997,0.46299999999999997,-65,10,0.077024221420288,8.85275942,8.8807361853,0.0031602310616049745
697,906,Guardian of the Underworld,Frontline.<br>Roar: Deal X damage to your god where X is the number<br>of creatures in your<br>opponent's void.,death,rare,nether,8,13,17,creature,trial,0.003,0.406,0.406,131,25,0.12547266483307,0.94984994,0.9537778452000001,0.004135290254374371
698,907,Shadow of Lethenon,"At the end of your turn, this creature gains hidden.<br>At the start of your turn, this creature deals 1 damage to the opposing god.",deception,rare,nether,1,1,1,creature,trial,0.054000000000000006,0.531,0.531,-130,53,0.079149484634399,12.86938058,12.909933662000002,0.003151129283022758
699,908,Dragon of the First Pillar,"At the start of your turn, give +1 strength to each of your creatures.<br>Roar: Give this creature backline and +2 strength, or give it frontline and +4 health.",light,rare,dragon,7,5,5,creature,trial,0.01,0.496,0.496,-27,21,0.066650867462158,1.07030908,1.0745840736,0.003994167367056408
700,909,Antemion's Reflection,"Roar: This creature gains blitz, if any enemy creature has blitz. Repeat for godblitz, deadly, flank, twin strike, regen, ward, and protected.",magic,rare,aether,5,5,5,creature,trial,0.002,0.499,0.499,-27,27,0.043146014213562005,0.57662408,0.5786167781,0.0034558010480589423
701,910,Arkmonian Hydra,"Confused. Roar: Summon a 3/2 Hydra Head with regen 1.<br>After a Hydra Head dies, summon two of them.",nature,rare,wild,7,6,6,creature,trial,0.01,0.502,0.502,40,37,0.01078736782074,2.95816052,2.967355785,0.003108440173490055
702,911,Tartessian Mob,"Roar: Summon two copies of this creature.<br>Afterlife: Deal this creature's strength as damage, split randomly among all enemy creatures.",war,rare,olympian,7,3,2,creature,trial,0.004,0.47700000000000004,0.47700000000000004,90,13,-0.031561017036438,0.5529272,0.5553144112,0.004317405980389593
703,912,Tartessian Pear,"After one of your creatures attack, give +1/+1 to your creature with the lowest strength.<br>At the end of your turn, give -1 durability to this relic.",war,rare,,4,0,3,weapon,trial,0.003,0.46799999999999997,0.46799999999999997,-13,22,-0.010314166545868,0.51935662,0.5213816594,0.0038991308130432297
704,913,Ludia's Deception,Target an opponent. Choose a card in their hand and shuffle it into their deck.<br>Both players draw a card.,deception,rare,,1,0,0,spell,trial,0.021,0.522,0.522,-13,53,-0.0048742294311522995,2.5177935000000002,2.5264412113,0.003434638821650639
705,914,Aeona's Defection,"Add a random Death card, Nature card, and War card to your hand.",nature,rare,,5,0,0,spell,trial,0.001,0.40399999999999997,0.40399999999999997,-19,23,0.3412858247757,0.42259436,0.4238777979,0.0030370445549723316
706,916,The Trial Begins,Choose a creature in your deck that matches your god's domain. Pull it into your hand and  shuffle your deck.,neutral,common,,3,0,0,spell,trial,0.006999999999999999,0.5,0.5,-179,71,-0.018867194652557,0.78792126,0.7905908770000001,0.0033881773922436412
707,917,Vow of Champions,Pick one —<br>• Draw a card.<br>• Gain 7 favor.<br>• Deal 2 damage.<br>• Heal your god for 4.,neutral,common,,2,0,0,spell,trial,0.011000000000000001,0.514,0.514,-18,287,0.04343318939209,1.53239824,1.5366186173,0.002754099547908657
708,918,Trial of the Underworld,"Summon a random 5-mana creature from either void to your side of the board.<br>Repeat for 6, 7, and 8 mana.<br>Give soulless to each of your creatures.",death,rare,,8,0,0,spell,trial,0.005,0.49700000000000005,0.49700000000000005,72,25,0.19932520389556999,0.77409808,0.7757364981000001,0.002116551044797959
709,919,Trial of the Shadows,Fill your side of the board with Shadow of Lethenons.,deception,rare,,7,0,0,spell,trial,0.006,0.46399999999999997,0.46399999999999997,23,20,0.064751267433167,0.66548738,0.6676726516,0.003283716063856896
710,920,Trial of the First Pillar,All creatures have their strength and health set to 2. Summon a 2/5 Pillar with frontline and can't attack.,light,rare,,6,0,0,spell,trial,0.002,0.496,0.496,-81,19,-0.019554018974303998,0.40087222,0.402687428,0.0045281461509106636
711,921,Trial of the False Reflection,"Summon a copy of target creature. The copy has ""At the start of your turn, summon a copy of this creature.""",magic,rare,,7,0,0,spell,trial,0.037000000000000005,0.513,0.514,89,93,0.06320512294769301,2.6244294600000004,2.6324634607000004,0.003061237050737851
712,922,Trial of the Hydra,"Give regen +1 to each of your Wild creatures. Then, give all of your creatures +X/+X, where X is their regen amount.",nature,rare,,5,0,0,spell,trial,0.053,0.56,0.563,50,122,0.07361364364624,22.52585918,22.596115103200002,0.003118900932417233
713,923,Trial of the Innocents,"At the end of your turn, double the strength of each of your creatures and give them ""Afterlife: Deal damage equal to this creature's strength, split randomly among all enemy creatures.""",war,rare,,6,0,0,spell,trial,0.001,0.439,0.439,33,27,-0.10360372066498,0.46998812,0.4705529316,0.0012017571848411668
714,924,Neferu's Will,"Target one of your creatures. Your other creatures are destroyed. Give the survivor overkill, and +2/+2 for each creature destroyed.",death,rare,,5,0,0,spell,trial,0.02,0.515,0.515,-15,20,0.0065689086914062,3.0588722600000002,3.0690836405,0.00333828274999621
715,945,Blessing of War,"For each War creature in either void, you gain 3 favor and your opponent loses 3 favor.",war,common,,3,0,0,spell,trial,0.002,0.377,0.377,-25,85,0.0057244300842285,0.2764636,0.2776572056,0.004317405980389593
716,946,Valknir Zealot,Roar: Gain 3 favor.,war,common,viking,1,2,2,creature,trial,0.005,0.488,0.488,-183,64,0.092077255249023,0.28041308000000004,0.28124760050000003,0.0029760398480698225
717,947,Fenris Berserker,"After this creature attacks a god, destroy their relic.",war,common,viking,3,4,3,creature,trial,0.009000000000000001,0.48200000000000004,0.48200000000000004,-68,48,0.021695137023926,0.26856464,0.26920921760000005,0.0024000836446675523
718,948,Divine Messenger,"Roar: If you have 80 favor or more, give +5/+5 and ward to each creature in your deck.",neutral,rare,aether,7,7,7,creature,trial,0.0,0.354,0.354,-104,31,0.31374764442444003,0.88468352,0.8880947385000001,0.0038558630548471686
719,949,Dragonkin Caller,Roar: Pull a random<br>Dragon from your deck<br>into your hand.,neutral,rare,mystic,4,3,3,creature,trial,0.001,0.547,0.547,195,182,0.14165353775024,2.74686334,2.7553816861000002,0.003101117545949789
720,950,Manticore Hulk,,neutral,common,nether,4,4,5,creature,trial,0.0,0.495,0.495,-8,53,0.024168491363525,0.27448886,0.27533400890000004,0.0030789916210079956
721,178,Ancient Texts,"Pick one —<br>· Deal 2 damage, or<br>· A friendly character becomes protected.",magic,rare,,1,0,0,spell,genesis,0.057999999999999996,0.573,0.5760000000000001,193,90,0.15003252029419,32.8103051,32.9118124502,0.003093764288098684
722,179,Trapdoor Assassin,Hidden. Flank.,deception,common,,2,4,1,creature,genesis,0.005,0.456,0.456,-58,33,0.19045412540436002,0.37322586,0.3751610671,0.005185083102226632
723,181,Daemonic Offering,Destroy target friendly creature. Summon two random anims. They gain the tribe Nether.,death,epic,,3,0,0,spell,genesis,0.003,0.502,0.502,-76,12,0.012274622917175,30.45444028,30.5485582071,0.00309045007015972
724,182,High Thaumaturge,"Whenever a creature is healed, draw a card.",light,rare,mystic,2,1,2,creature,genesis,0.009000000000000001,0.496,0.496,-66,31,0.068319439888,2.8041308000000003,2.8282455826000006,0.008599735290522227
725,222,Bast's Claws,"Godblitz.<br>Whenever you attack, give +1/+1 to a random creature in your hand.",war,rare,,6,3,4,weapon,genesis,0.001,0.504,0.504,54,61,0.71049702167511,1.2796315200000001,1.2844461755,0.0037625327484899175
726,1300,Undead Roach,"Afterlife: If you are frenzied, pull this creature into your hand.",death,rare,nether,1,2,2,creature,order,0.18100000000000002,0.516,0.517,-6,135,0.047081351280212,0.098737,0.0996158585,0.008901004689224869
727,1301,Decaying Rhino,"At the end of your turn, unless you are frenzied, this creature takes 1 damage.",death,common,nether,4,5,6,creature,order,0.324,0.529,0.53,-5,263,0.19842731952666998,0.06516642,0.0656831067,0.007928726175229371
728,1302,Cursed Obelisks,"Backline. Can't attack.<br>At the end of your turn summon a 1/1 Zombie with leech. If you are frenzied, summon an additional Zombie.",death,rare,structure,3,1,4,creature,order,0.435,0.522,0.524,-11,317,-0.17706018686295,0.44826597999999995,0.4493625617,0.0024462746425683328
729,1303,Mass Raise,"Summon three 1/1 Zombies. If you are frenzied, summon five instead.",death,rare,,4,0,0,spell,order,0.037000000000000005,0.47200000000000003,0.47200000000000003,-24,81,-0.13174229860306,0.04146954,0.0423103399,0.020275120003742538
730,1304,Corpse Explosion,"Destroy each friendly Nether. Deal 1 damage to the enemy god for each Nether destroyed. If you are frenzied, deal 3 for each instead.",death,rare,,5,0,0,spell,order,0.138,0.517,0.518,10,186,0.18313539028168002,0.19944874,0.20176611340000003,0.011618892152439853
731,1305,Outnumber the Living,"Summon a 1/1 Zombie for each enemy creature. If you are frenzied, summon two for each instead.",death,common,,3,0,0,spell,order,0.06,0.484,0.484,-19,182,-0.010138809680939,0.02369688,0.0233023669,0.01693017287441305
732,1306,The Plague,"Transform each creature into a 1/1 Zombie. If you are frenzied, transform just the enemy creatures instead.",death,rare,,7,0,0,spell,order,0.013999999999999999,0.47700000000000004,0.47700000000000004,-35,74,-0.10392332077026,0.03554532,0.036044748800000005,0.0140504797818674
733,1307,"Eva, Baroness of the Dead","Afterlife: Transform a random creature that costs 3 or less into a 1/1 Zombie, and give it this afterlife.",death,legendary,,2,2,3,creature,order,0.06,0.529,0.529,44,52,-0.016954064369202,4.37799858,4.3916161619,0.0031104582724648063
734,1308,Necroscepter,"At the end of your turn summon a 1/1 Zombie with leech. If you are frenzied, give that Zombie +1/+1.<br>After a Zombie enters your void, your opponent loses 2 favor.",death,epic,,3,0,1,weapon,order,0.44,0.532,0.534,-10,303,0.001801609992981,4.7512244400000005,4.766777229000001,0.0032734275546031687
735,264,Odin's Whiteraven,"Roar: Delve a Viking, and put it into your hand.",war,common,viking,2,1,1,creature,genesis,0.006,0.473,0.473,-27,45,0.045308351516723994,0.39692274,0.3987450336,0.004591053664499103
736,265,False Peace,Two random enemy creatures go to sleep.<br>Two random friendly creatures go to sleep and they each get +3 strength.,deception,rare,,4,0,0,spell,genesis,0.006,0.47100000000000003,0.47100000000000003,-1,19,0.63831257820129,1.9056241,1.9107236859000003,0.0026760712671508816
737,271,Revenant Lynx,Confused.<br>Roar: Refresh 2 mana.,nature,rare,wild,3,4,2,creature,genesis,0.01,0.535,0.535,9,28,0.10392248630524,5.80771034,5.8265773236000005,0.0032486096061052194
738,1309,Netherswarm Lord,"At the end of your turn, give +1/+1 to each other friendly Nether. If you are frenzied, you also draw a card.",death,epic,nether,5,3,5,creature,order,0.335,0.534,0.536,4,284,0.0039100646972656,2.07742648,2.0834850405,0.002916377815690326
739,1310,Rabid Bear,"Roar: If you are frenzied, give +1 strength and confused to this creature.",nature,common,wild,3,3,4,creature,order,0.079,0.526,0.527,-23,382,0.033862233161926,0.03752006,0.0381567458,0.016969210603607822
740,1311,Feral Cat,"Roar: Deal 1 damage to the enemy god. If you are frenzied, deal 2 damage to a random enemy character instead.",nature,common,wild,1,2,1,creature,order,0.011000000000000001,0.495,0.495,-73,222,0.23497498035431,0.02369688,0.0233023669,0.01693017287441305
741,1312,Moon-Crazed Cyclops,"Confused.<br>At the end of your turn, if you are frenzied, gain +1/+1.",nature,epic,,4,4,4,creature,order,0.03,0.509,0.509,-2,112,-0.051851749420165995,0.30016048,0.3009595725,0.0026622175577543953
742,1313,Sip from the Spring,"Give +2/+2 to your weakest creature.<br>If you are frenzied, also refresh two mana.",nature,common,,3,0,0,spell,order,0.036000000000000004,0.504,0.504,9,221,0.12003827095031999,0.02369688,0.0233023669,0.01693017287441305
743,1314,Moonbeam,"Deal 3 damage to a random enemy creature. <br>If you are frenzied, also refresh three mana.",nature,common,,3,0,0,spell,order,0.032,0.514,0.514,-35,530,0.28663492202759,0.02369688,0.0233023669,0.01693017287441305
744,1315,Spring's Harvest,"Add two random Nature cards to your hand. If you are frenzied, add three instead.",nature,common,,3,0,0,spell,order,0.027000000000000003,0.489,0.489,22,248,-0.014557838439941,0.019747400000000002,0.0190783729,0.03506730387893825
745,1316,Sudden Bloom,"Give +4/+4 to a random friendly creature. If you are frenzied, also give it overkill and twin strike.",nature,epic,,6,0,0,spell,order,0.107,0.542,0.544,31,268,-0.18856269121170002,1.23223776,1.2356590448000002,0.0027764810583309394
746,1317,Finnian Fruitbearer,"At the end of your turn, if you are frenzied, summon a 1/1 Vibrant Fruit.",nature,legendary,wild,2,2,2,creature,order,0.132,0.556,0.562,-7,166,0.065890312194824,21.106021119999998,21.1714323269,0.0030991728155724567
747,1318,Moonlight Charm,"Ability: Give +2/+2  to your strongest creature, and remove 1 durability from this relic.",nature,rare,,3,0,3,weapon,order,0.07200000000000001,0.507,0.507,3,206,0.071640491485596,0.17575185999999998,0.17592935010000002,0.0010098903078467473
748,1319,Guerilla Gardener,"Backline. Blitz. Overkill.<br>After this creature destroys an enemy creature, summon a 1/1 Vibrant Fruit.",nature,legendary,wild,8,8,8,creature,order,0.016,0.513,0.513,-9,55,0.008417367935180699,3.1694577,3.179259484,0.00309257448048604
749,1320,Nokkvi Warrior,"Roar: If you are frenzied, give blitz to this creature.",war,common,viking,1,3,1,creature,order,0.091,0.499,0.499,-6,244,0.05040442943573,0.02764636,0.027526360900000005,0.0043594247868774215
750,1321,Revered Seer,"If you are frenzied at the end of your turn, give +1/+1 to each other friendly creature.",war,rare,viking,4,2,2,creature,order,0.037000000000000005,0.493,0.493,-35,84,-0.13633197546005,0.04344428,0.04449273680000001,0.024133368075152973
751,1322,Inspiring Skald,"Roar: If you are frenzied, give twin strike to the strongest creature in your hand.",war,rare,viking,2,2,3,creature,order,0.018000000000000002,0.47200000000000003,0.47200000000000003,-17,68,-0.014292418956757001,0.039494800000000004,0.0402687428,0.019596068343174202
752,1323,Bar Fight,"Deal 1 damage to each character. If you are frenzied, deal 1 damage to each enemy character instead.",war,common,,1,0,0,spell,order,0.017,0.469,0.469,45,236,0.25319004058838,0.02172214,0.0225983679,0.04033800997507604
753,1324,Another Round!,"Give a friendly creature +3/+3 and ""At the end of your turn, if you are frenzied, give a random creature in your hand +1/+1.""",war,rare,,4,0,0,spell,order,0.161,0.521,0.522,-15,198,-0.18931090831757,0.21327192,0.2140860959,0.0038175485080267084
754,1325,Spoils of War,"Pull a random creature from your deck into your hand. If you are frenzied, give it +1/+1.",war,common,,1,0,0,spell,order,0.023,0.47200000000000003,0.47200000000000003,-47,194,0.47911322116852,0.02567162,0.0254143639,0.010122468577700609
755,1326,Thunder Caller,"At the end of your turn, if you are frenzied, give +1/+1 to your strongest Viking.",war,epic,viking,3,3,3,creature,order,0.14300000000000002,0.523,0.524,-12,228,-0.076920688152313,0.9735468199999999,0.9770802121,0.0036294013060409695
756,1327,Rage-Filled Hammer,"Blitz. If you attack a creature with this relic, give this relic +1 strength.",war,common,,2,1,3,weapon,order,0.017,0.466,0.466,8,374,0.10307121276855,0.019747400000000002,0.019219172700000002,0.027484393227810457
757,1328,Caged Berserker,"At the end of your turn, if you are frenzied while this card is in your hand, give it +2/+2.",war,rare,viking,4,1,1,creature,order,0.027999999999999997,0.47100000000000003,0.47100000000000003,-20,94,0.099572777748108,0.05331798,0.05301112470000001,0.005788507633756953
758,1329,Shackled Acolyte,"Order 3.<br>After this creature's order reaches 0, give it +2/+2.",deception,rare,,2,2,2,creature,order,0.068,0.489,0.489,-25,166,0.18194615840912,0.14218128,0.1419965983,0.0013006065089658878
759,1330,Inconspicuous Bush,"Order 3.<br>After this creature's order reaches 0, add a random card from your opponent's domain to your hand.",deception,common,,4,4,4,creature,order,0.016,0.449,0.449,-30,292,0.18297386169434,0.019747400000000002,0.020415971,0.033856153215106786
760,1331,Gorgon Gargoyle,"Order 3.<br>After this creature's order reaches 0, two different random enemy creatures go to sleep.",deception,common,structure,2,3,2,creature,order,0.043,0.46399999999999997,0.46399999999999997,6,277,0.18372941017151,0.019747400000000002,0.020556770800000002,0.040986195651073073
761,1332,Changing Locks,"If target creature has order, remove it. Otherwise, give it order +3.",deception,rare,,1,0,0,spell,order,0.019,0.436,0.436,21,79,0.09112954139709499,0.0493685,0.05019512870000001,0.016744051368787895
762,1333,Prisoner Exchange,Remove order from each friendly creature with order. Give them order +2 at the start of your opponent's turn.,deception,epic,,1,0,0,spell,order,0.016,0.465,0.465,-16,61,-0.22483211755753,0.18562556,0.18648933510000001,0.0046533198337557575
763,1334,Surprise Delivery,"Summon three 0/2 Explosive Barrels for your opponent with burn 1, order 10, and ""Afterlife: Deal 2 damage to your god.""",deception,rare,,3,0,0,spell,order,0.099,0.483,0.483,20,208,-0.27253067493439004,0.11650966,0.1165822344,0.0006229045728911857
764,1335,Stoneskin Poison,Give order +3 and burn +2 to a creature.,deception,common,,1,0,0,spell,order,0.583,0.517,0.519,-4,1091,0.15823662281036,0.18365082,0.18437733810000004,0.003955975257829207
765,1336,Lantern-Bound Fae,"Order 3.<br>After a friendly creature’s order reaches 0, pull this into your hand and reduce its cost by 1.<br>Roar: Deal 3 damage.",deception,legendary,nether,5,3,4,creature,order,0.063,0.502,0.502,0,67,0.0049493312835692995,3.43209812,3.4420623107000003,0.00290323596575972
766,1337,Cobra Scepter,"After your opponent draws a card, deal 1 damage to their god.",deception,common,,1,0,1,weapon,order,0.094,0.46799999999999997,0.467,73,327,0.035436272621155,0.019747400000000002,0.020486370900000002,0.037421174433089927
767,1338,Patient Pickpocket,"Flank. Order 3.<br>After this creature's order reaches 0, add a copy of a random card in your opponent's hand to your hand.",deception,common,guild,1,1,3,creature,order,0.509,0.527,0.53,-12,805,0.22167026996613,0.17180238,0.1717053561,0.0005650604163069135
768,1339,Watchful Hound,Roar: Give order +10 to target enemy creature.<br>Afterlife: Remove order from that creature.,light,common,,3,3,3,creature,order,0.11800000000000001,0.48700000000000004,0.48700000000000004,-34,209,0.5325080156326301,0.03752006,0.0372415471,0.007478553435284103
769,1340,Inquisitor Informant,Roar: Give order +3 to an enemy creature.,light,common,,2,2,3,creature,order,0.284,0.528,0.529,2,423,0.13802540302277,0.04146954,0.0410431417,0.010389026822476373
770,1341,Righteous Apparition,Backline.<br>Ability: Give order +2 to an enemy creature.,light,common,aether,4,2,4,creature,order,0.03,0.451,0.451,-88,142,0.069078803062439,0.019747400000000002,0.0190783729,0.03506730387893825
771,1342,Lips Are Sealed,Give order +4 to each creature with strength 3 or more.,light,rare,,5,0,0,spell,order,0.036000000000000004,0.49,0.49,181,222,0.24381268024445,0.10268648,0.103487853,0.007804075083691719
772,1343,Divine Judgement,Obliterate a creature with order.,light,epic,,1,0,0,spell,order,0.079,0.498,0.498,87,254,-0.0025578141212463,0.66548738,0.6676726516,0.003283716063856896
773,308,Take Them All On,"Select a friendly creature. It attacks all enemy creatures on board, in random order.",war,rare,,2,0,0,spell,genesis,0.004,0.494,0.494,-104,32,0.14026248455048,3.1299629,3.1389907412,0.002884328501146131
774,309,Demoralise,"Deal 1 damage to each damaged creature.<br>At the end of the turn, draw a card.",war,epic,,1,0,0,spell,genesis,0.002,0.496,0.496,47,12,-0.002352237701416,9.93096746,9.961726649800001,0.0030973004315937263
775,1344,Censure,Give order +3 to two enemy creatures.,light,common,,1,0,0,spell,order,0.121,0.48700000000000004,0.48700000000000004,52,369,0.051179528236389,0.02567162,0.0259071632,0.009175237090608246
776,1345,Helios Justicar,"At the start of each turn, give order +1 to a random enemy creature.",light,epic,mystic,5,4,5,creature,order,0.085,0.496,0.496,-8,177,0.049769759178162,0.50948292,0.5125816719,0.006082150702912839
777,1346,Writ of Law,Roar: Give order +8 to an enemy creature.<br>Afterlife: Remove order from that creature.,light,rare,,1,0,1,weapon,order,0.061,0.488,0.488,66,183,0.083647847175598,0.07109064,0.0711742989,0.0011767920502615454
778,1347,Archpriest of Parthene,"Roar: Give order +3 to an enemy creature, then give +1/+1 to this creature for each point of order on the board.",light,rare,olympian,6,2,2,creature,order,0.075,0.493,0.493,88,355,0.14427733421326,0.15402972,0.1552317795,0.007804075083691583
779,1348,Pillar of Lightning,"Order 10.<br>After a friendly creature takes damage, deal 1 damage to the weakest enemy creature.",magic,rare,structure,2,0,2,creature,order,0.031,0.48700000000000004,0.48700000000000004,24,96,-0.042402386665343995,0.0493685,0.0489983304,0.007554739048822868
780,1349,Monolith of Storms,"Order 5. After you play a spell, give +2 strength to this creature. Ability: Deal damage to an enemy character equal to this creature's strength, then set this creature's strength to 0.",magic,legendary,structure,5,4,5,creature,order,0.036000000000000004,0.521,0.521,37,68,0.017833113670349,4.7670223599999995,4.7816316079,0.003064648494747186
781,1350,All-Seeing Spire,"Order 5.<br>At the start of your turn, foresee 1. At the end of your turn, draw a card.",magic,common,structure,3,0,2,creature,order,0.436,0.534,0.537,23,658,0.20626711845398,0.11058544,0.1102462434,0.0030767179863835075
782,1351,Stormfield,Give spell boost +1 to each friendly creature.,magic,epic,,2,0,0,spell,order,0.027999999999999997,0.479,0.479,-25,110,0.023071050643921,0.41272066,0.4165562083,0.009293327598380927
783,1352,Safeguard Incantation,Draw a card.<br>Give ward and protected to your god.,magic,rare,,2,0,0,spell,order,0.34299999999999997,0.54,0.545,42,760,0.20673930644989,0.5331798,0.5342648411,0.002035037899035321
784,1353,Ghost Form,Give order +10 to a creature in your hand. Draw a card.,magic,common,,2,0,0,spell,order,0.003,0.408,0.408,-14,530,0.043776631355286,0.01777266,0.0186559735,0.04970069196169847
785,1354,Modified Schematic,Add a random Structure to your hand.<br>Give it ward and +2 health.,magic,common,,2,0,0,spell,order,0.066,0.495,0.495,35,179,0.17508184909821,0.02567162,0.0254143639,0.010122468577700609
786,1355,Frostbitten Channeler,Order 3. <br>Spell boost +1.,magic,common,mystic,2,3,2,creature,order,0.036000000000000004,0.484,0.484,-15,227,0.23060631752014,0.02369688,0.0233023669,0.01693017287441305
787,1356,Scepter of Artistry,"Ability: Give and order +3 and spell boost +2 to a friendly creature. Then, remove 1 durability from this relic.",magic,legendary,,3,0,3,weapon,order,0.021,0.512,0.512,42,55,0.056704878807068,3.31361372,3.3233680793,0.0029437225109026936
788,1357,Snowstorm Spire,"Order 10.<br>At the end of your turn, give ward to your god, and spell boost +1 to this creature.",magic,epic,structure,5,0,4,creature,order,0.032,0.501,0.501,53,89,-0.0029251575469971,0.18167608,0.18226534110000003,0.0032434710172084495
789,1358,Cursed Hoplite,Armor 1.<br>Afterlife: Summon a 1/2 Skeleton with armor 1.,death,rare,olympian,3,3,1,creature,order,0.059000000000000004,0.524,0.525,-11,115,0.013953328132628999,0.08688856,0.0868734766,0.00017362491511021684
790,1359,Blood Armor,Set a friendly creature’s armor to 1. Deal 2 damage to your god.,death,common,,1,0,0,spell,order,0.016,0.45299999999999996,0.45299999999999996,-29,176,0.12397801876068,0.019747400000000002,0.020415971,0.033856153215106786
791,1360,Pan Forgemaster,Roar: Give +1 armor to each other friendly Nether creature.,death,common,nether,4,4,3,creature,order,0.059000000000000004,0.49,0.49,-10,168,0.050976395606995004,0.019747400000000002,0.0190783729,0.03506730387893825
792,1361,Mark of Death,"Blessed.<br>Give each friendly creature ""Afterlife: Summon a 1/1 Zombie.""",death,common,,2,0,0,spell,order,0.047,0.475,0.475,-26,178,0.28513765335083,0.02567162,0.026329562600000002,0.025629181173607383
793,1362,Deathwatch Elder,"Blessed. At the start of your turn, if your god has 15 health or less, deal 3 damage to the enemy god.",death,epic,anubian,3,3,3,creature,order,0.012,0.46,0.46,-43,101,0.03657066822052,0.18365082,0.18437733810000004,0.003955975257829207
794,1363,Inexorable Raider,Blessed. Afterlife: Summon a 1/1 Zombie.,death,common,viking,3,3,2,creature,order,0.034,0.48200000000000004,0.48200000000000004,-13,186,0.12549209594726998,0.019747400000000002,0.0202047713,0.023161089561157346
795,1364,Overseer of Vitality,Roar: Give -2 health to each enemy creature and +2 strength to each other friendly creature.,death,rare,nether,7,6,6,creature,order,0.264,0.536,0.537,-9,192,0.023213982582092,0.1382318,0.13777260430000002,0.0033329971682909544
